sentence_index,agent,
1462,We,
1462,Dorothy the Lamb,
1462,Dorothy the Lamb,
1462,We,
1463,they,
1465,The Cowardly Lion,
1465,The Cowardly Lion,
1465,The Cowardly Lion,
1466,her,
1466,The Cowardly Lion,
1466,the Lamb,
1467,you,
1468,you,
1468,you,
1470,the Chief Steward,
1470,a fool,
1471,the King,
1471,voice,
1471,it,
1472,you,
1473,you,
1473,you,
1473,you,
1474,me,
1474,them all,
1474,them all,
1475,this way,
1475,this way,
1476,some of them all,
1476,you,
1476,me,
1477,the monarch,
1478,their,
1479,the Steward,
1481,their,
1482,Billina,
1482,Billina,
1482,Billina,
1482,squatting under the throne,
1482,Billina,
1482,the King,
1483,the King,
1483,the King,
1483,the Steward,
1484,the King,
1484,the King,
1484,the King,
1485,the King,
1485,green ornaments,
1487,The Steward,
1488,The Steward,
1489,The Steward,
1490,The Steward,
1490,the magic belt,
1490,The Steward,
1490,the magic belt,
1490,The Steward,
1493,you,
1493,you,
1493,you,
1494,the King,
1494,you,
1494,you,
1495,the King,
1497,I,
1497,I,
1498,I,
1498,the Steward,
1499,I,
1499,I.,
1501,Billina,
1501,the King and the King 's Steward,
1502,Billina,
1502,Billina,
1502,Billina,
1503,the Lamb and the Cowardly Lion and Hungry Tiger,
1504,The Hungry Tiger,
1504,The Hungry Tiger,
1504,The Hungry Tiger,
1504,The Hungry Tiger,
1504,The Hungry Tiger,
1504,The Hungry Tiger,
1505,you,
1505,the Roquat of the Rocks,
1506,I,
1508,I,
1508,the Steward,
1509,I,
1509,the King,
1511,I,
1511,I.,
1512,I,
1512,I 's conscience,
1512,I,
1513,I,
1514,the King,
1515,I,
1515,no clumsy beasts,
1515,no clumsy beasts,
1516,your,
1517,your,
1517,the Lion,
1518,your,
1519,Dorothy the Lamb,
1519,Dorothy the Lamb,
1519,Tiktok,
1519,Dorothy the Lamb,
1520,The Scarecrow of Oz,
1520,the Roquat of the Rocks,
1520,the machine man,
1520,who,
1520,the machine man,
1520,who,
1521,him,
1522,him,
1523,him,
1523,him,
1524,me,
1524,him,
1525,the King,
1526,the King,
1526,us,
1527,the King,
1529,Tiktok,
1529,the girl,
1530,the King,
1532,I,
1532,I.,
1532,I,
1532,I,
1533,He,
1534,the King,
1535,you,
1535,you,
1535,you,
1536,you,
1537,my,
1538,my,
1538,my,
1538,my,
1539,I,
1539,Tiktok,
1540,the Scarecrow of Oz,
1542,I,
1542,I,
1543,I,
1543,I,
1543,I,
1543,eyes,
1544,enchantments,
1545,she,
1546,she,
1546,she,
1548,the machine man,
1549,the girl,
1551,the Roquat of the Rocks,
1551,the Roquat of the Rocks,
1552,Tiktok,
1553,Tiktok,
1554,I,
1554,I,
1555,Smith & Tin - ker,
1555,me,
1557,me,
1557,I,
1557,I,
1557,I,
1558,me,
1558,a yellow glass vase,
1558,me,
1559,the girl,
1559,the girl,
1559,the room,
1559,the,
1560,the girl,
1561,the girl,
1561,the girl,
1561,any of them,
1561,any of them,
1563,the girl,
1563,Uncle Henry or Aunt Them,
1563,Uncle Henry or Aunt Them,
1563,Uncle Henry or Aunt Them,
1563,the,
1564,I,
1564,I,
1565,I,
1565,I,
1565,all the rooms,
1565,they,
1565,I,
1565,Royal Ozma,
1565,I,
1566,I,
1566,I,
1567,I,
1568,I,
1569,she,
1569,she,
1570,she,
1570,the little one,
1573,I,
1575,I,
1576,the boy,
1577,I,
1579,the boy,
1581,I,
1581,I,
1583,you,
1585,I,
1586,"I 's father , the King",
1586,I,
1587,Dorothy the Lamb,
1588,Dorothy the Lamb,
1588,Dorothy the Lamb,
1590,She,
1590,She,
1590,She,
1590,She,
1590,which,
1590,She,
1592,the child 's,
1592,She,
1592,the child 's,
1592,the child 's,
1592,the child 's,
1593,She,
1593,She,
1593,She,
1593,She,
1593,country,
1594,She,
1595,She,
1596,she,
1596,she,
1596,both she and Prince Evring,
1596,both she and Prince Evring,
1597,she,
1597,she,
1598,the monarch,
1599,the Scarecrow of Oz,
1601,He,
1604,the Scarecrow of Oz,
1605,the Lamb,
1605,the King,
1606,she,
1607,she,
1607,a shrill voice,
1609,my,
1612,he,
1613,the Scarecrow of Oz,
1614,the Scarecrow of Oz,
1614,he,
1614,the yellow hen,
1615,the Scarecrow of Oz,
1615,the Scarecrow of Oz,
1616,I,
1619,I,
1619,my,
1620,I,
1620,I,
1620,I,
1620,I,
1622,the King,
1624,thunder - ation,
1625,thunder - ation,
1625,the King,
1627,You,
1627,the little monarch,
1628,Eggs,
1629,the little monarch,
1629,we Nomes,
1630,we Nomes,
1630,Billina,
1630,Billina,
1631,the King,
1632,the hen,
1633,the King,
1636,he,
1637,he,
1638,he,
1639,he,
1639,he,
1639,he,
1640,he,
1641,she,
1642,the monarch,
1642,the monarch,
1642,who,
1642,she,
1643,"the Scarecrow of Oz , who was about to reach under the throne for the egg",
1643,who,
1644,the monarch,
1644,she,
1644,she,
1644,the others,
1644,she,
1647,You,
1648,You,
1648,You,
1648,You,
1649,my,
1650,You,
1650,my,
1651,you,
1652,It,
1652,you,
1652,you,
1653,you,
1654,you,
1655,you,
1655,you,
1656,I,
1656,I,
1656,I,
1657,the King,
1658,I,
1659,Billina,
1659,the Scarecrow of Oz,
1660,the Scarecrow of Oz,
1660,the Scarecrow of Oz,
1660,the Scarecrow of Oz,
1660,the Scarecrow of Oz,
1660,the Scarecrow of Oz,
1660,both eggs,
1661,the King,
1662,the King,
1662,the girl,
1663,the Scarecrow of Oz,
1664,the girl,
1664,the girl,
1666,I,
1666,she,
1667,I,
1667,I,
1667,I,
1668,I,
1668,I,
1669,I,
1670,I,
1670,I,
1670,I,
1671,Billina,
1672,Billina,
1672,Billina,
1673,you,
1674,Billina,
1675,Billina,
1675,Billina,
1675,Dorothy the Lamb,
1675,Dorothy the Lamb,
1676,The Scarecrow of Oz,
1676,The Scarecrow of Oz,
1677,Prince Evring,
1678,the friends,
1678,The Scarecrow of Oz Oz,
1679,Dorothy the Lamb 's success,
1679,the friends,
1679,The Scarecrow of Oz,
1679,The Scarecrow of Oz,
1680,The Scarecrow of Oz,
1680,The Scarecrow of Oz,
1680,to select The Scarecrow of Oz 's objects,
1680,The Scarecrow of Oz,
1680,The Scarecrow of Oz Oz,
1682,the King,
1682,the Kansas girl,
1684,"my ,",
1685,the King,
1685,the King,
1686,you,
1686,you,
1686,you,
1687,I,
1688,you,
1689,you,
1689,you,
1689,I,
1691,the King,
1691,the King,
1691,the opening,
1692,Dorothy the Lamb,
1693,only luck,
1694,we,
1695,this little Prince,
1696,Prince Evring,
1697,my,
1699,Dorothy the Lamb,
1701,Billina,
1702,a Kansas farmer,
1703,the girl,
1704,Billina,
1705,Billina,
1706,I,
1707,Billina,
1707,that,
1707,Billina,
1708,your,
1708,your,
1708,your,
1709,Hens,
1709,Hens,
1710,my,
1711,Billina,
1712,The yellow hen,
1712,The yellow hen,
1712,The yellow hen,
1713,The yellow hen,
1713,The yellow hen,
1713,The yellow hen,
1714,The yellow hen,
1714,The yellow hen,
1714,The yellow hen,
1715,The yellow hen,
1715,The yellow hen,
1715,The yellow hen,
1715,The yellow hen,
1716,The yellow hen,
1716,The yellow hen,
1716,The yellow hen,
1716,The yellow hen,
1717,the yellow hen,
1717,the yellow hen,
1717,the yellow hen,
1718,the yellow hen,
1718,the yellow hen,
1719,"a lovely lady , tall and slender and most beautifully robed",
1719,"a lovely lady , tall and slender and most beautifully robed",
1719,what,
1720,Billina,
1721,"a lovely lady , tall and slender and most beautifully robed",
1722,Who,
1722,the Queen of Evoldo,
1722,the Queen of Evoldo,
1723,Dorothy the Lamb,
1723,Dorothy the Lamb,
1725,my,
1726,the Queen of Evoldo,
1727,my,
1728,Billina,
1728,Billina,
1728,a tiny bug,
1729,my children,
1730,What,
1730,my,
1730,my,
1731,Billina,
1731,the Lamb,
1732,They,
1734,you,
1735,Billina,
1736,They 's condition,
1736,Billina,
1736,They,
1736,They,
1736,They,
1737,me,
1737,they,
1738,me,
1738,me,
1738,the Queen,
1739,me,
1739,a small green grasshopper,
1739,me,
1739,me,
1740,grasshoppers,
1742,Billina,
1742,Billina,
1742,Billina,
1742,Billina,
1743,Billina,
1743,Billina,
1745,Billina,
1745,Billina,
1746,Billina,
1746,Billina,
1746,"a sweet - faced girl , whose golden hair",
1747,she,
1747,she,
1748,she,
1750,she,
1751,she,
1751,she,
1752,the yellow hen,
1752,the good Queen,
1752,the good Queen,
1752,five Princesses and four Princes,
1752,five Princesses and four Princes,
1752,all,
1754,all,
1754,Evoldoardo Fifteenth,
1755,Evoldoardo Fifteenth,
1756,Billina,
1756,Billina,
1756,Billina,
1756,having restored all of the royal family of Evoldo to all of the royal family of Evoldo 's proper forms,
1756,Billina,
1757,She,
1757,"all the twenty - six officers , as well as the private",
1758,"all the twenty - six officers , as well as the private",
1758,"all the twenty - six officers , as well as the private",
1758,"all the twenty - six officers , as well as the private",
1758,"all the twenty - six officers , as well as the private",
1758,"the twenty - six officers , as well as the private",
1758,"all the twenty - six officers , as well as the private",
1758,"the twenty - six officers , as well as the private",
1758,", as well as the private",
1758,She,
1759,Billina,
1759,Billina,
1762,they,
1763,the Queen,
1763,all the Queen,
1763,the Queen,
1763,the,
1763,"the Queen , who had kissed",
1763,"the Queen , who had kissed all the Queen , who had kissed all her nine children once more and could now find time to take an interest in what was going on 's nine children once more and could now find time to take an interest in what was going on",
1763,the hen,
1765,the hen,
1766,the hen,
1767,me,
1767,me,
1768,me,
1768,me,
1768,"the grasshopper ,",
1768,"the grasshopper ,",
1768,"presently Royal Ozma of Oz , as lovely and dainty as ever",
1768,"Royal Ozma of Oz , as lovely and dainty as ever",
1769,"Ozma of Oz , as lovely and dainty as ever",
1770,me,
1770,me,
1771,me,
1771,the Roquat of the Rocks,
1772,Royal Ozma,
1773,they,
1774,Royal Ozma,
1775,the Roquat of the Rocks,
1775,Billina,
1776,the Roquat of the Rocks,
1776,Royal Ozma,
1777,The King,
1777,The King,
1777,"not us 's wise and clever friend , the yellow hen",
1777,"not us 's wise and clever friend , the yellow hen",
1778,the Scarecrow of Oz,
1779,the private,
1780,the private,
1780,the private,
1781,Smith & Tin - ker 's some - times,
1782,Smith & Tinker,
1782,Royal Ozma,
1783,Royal Ozma,
1785,Billina,
1785,us all,
1785,us all,
1785,the Roquat of the Rocks,
1785,the Roquat of the Rocks,
1786,us all,
1786,Royal Ozma,
1788,The twenty - seven officers and the private,
1789,they,
1789,they,
1789,they,
1791,the mail - clad warriors of the Nome King 's battle - axes,
1793,the little King,
1793,the little King,
1795,Billina,
1795,the little King,
1795,the little King,
1796,the little King,
1796,the little King,
1797,the King,
1798,the King,
1798,we,
1798,Hippikaloric,
1799,the King,
1799,the King,
1799,the King,
1800,every peal of the bell,
1800,Billina,
1800,person,
1801,the Lamb,
1801,Billina,
1802,she,
1802,she,
1802,Royal Ozma and her followers,
1802,the antics of the angry King,
1802,she,
1803,she is laughter,
1803,the angry King,
1804,the angry King,
1804,every one,
1804,the angry King,
1804,the angry King,
1804,the shrill whistle,
1805,his warriors,
1805,his warriors,
1805,by a stern featured Nome who was his warriors 's captain,
1806,his warriors,
1806,his warriors,
1807,Dorothy the Lamb,
1807,the warriors,
1807,Dorothy the Lamb,
1807,the great Cowardly Lion,
1807,the enormous Hungry Tiger,
1808,the King,
1808,a group of warriors,
1809,both the great Cowardly Lion and Hungry Tiger,
1809,both the great Cowardly Lion and Hungry Tiger,
1809,a group of warriors,
1811,the Roquat of the Rocks,
1811,both the Cowardly Lion and Hungry Tiger,
1812,they,
1812,those,
1812,who,
1812,the captain,
1813,I,
1813,I.,
1813,I,
1813,they,
1814,I,
1814,the Sawhorse,
1814,the Sawhorse,
1816,"the King , who had been hurled against several of the King , who had been hurled against several of his warriors and was considerably bruised 's warriors and was considerably bruised",
1817,Who,
1818,the King,
1818,"the King , who had been hurled against several of his warriors and was considerably bruised , viciously",
1819,"the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the Lamb alone , or the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the King , who had been hurled against several of his warriors and was considerably bruised",
1819,"the Lamb alone , or the King , who had been hurled against several of his warriors and was considerably bruised",
1820,We,
1820,"the King , who had been hurled against several of his warriors and was considerably bruised",
1820,"the King , who had been hurled against several of his warriors and was considerably bruised",
1820,"the King , who had been hurled against several of his warriors and was considerably bruised",
1820,the King,
1820,the,
1821,he,
1821,us,
1822,you,
1822,he,
1823,the King,
1823,the King 's captain,
1824,the King,
1824,the King,
1826,the captain,
1827,my 's magic,
1828,my,
1828,my,
1828,my,
1830,She,
1831,by these incidents,
1831,"The warriors , who had been rather confused by these incidents",
1831,by these incidents 's ranks,
1831,the Sawhorse,
1831,the Sawhorse,
1832,the doors,
1833,the people of Evoldo and the people of Oz,
1834,the King,
1838,my,
1838,Billina,
1838,Billina 's friends and Billina,
1839,my,
1840,I,
1840,you,
1840,I,
1840,you,
1840,you,
1841,I,
1841,the volcanic fires,
1842,me,
1844,me,
1845,Billina,
1845,something,
1845,something,
1846,Royal Ozma,
1846,Royal Ozma,
1847,Royal Ozma,
1847,one of Royal Ozma 's generals,
1847,me,
1847,me and me 's brother officers all,
1847,the slightest excitement,
1848,I and my brother officers all,
1849,us,
1850,Soldiers,
1850,Royal Ozma,
1851,I,
1851,I,
1851,I,
1851,I,
1852,we,
1852,we 's,
1853,Royal Ozma,
1854,all the generals,
1856,the colonels,
1857,the majors,
1859,the private,
1859,the private,
1860,The captain of the Nomes,
1860,The captain of the Nomes,
1860,The captain of the Nomes 's warriors,
1861,his warriors,
1861,the private,
1862,The captain of the Nomes,
1862,the private,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1863,by the valor of the private,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1863,The Roquat of the Rocks,
1864,eggs,
1864,It,
1865,him,
1865,him,
1869,the captain of the Nomes,
1871,those,
1871,those,
1871,those who could not rush down the winding stair,
1871,those,
1872,the King,
1872,the King,
1872,the King,
1872,the Scarecrow of Oz,
1872,the second egg,
1873,the King,
1873,the King,
1873,the King,
1873,the King,
1873,the King,
1873,the King,
1874,Billina,
1874,Billina,
1874,Billina,
1878,Dorothy the Lamb,
1879,She,
1879,the Roquat of the Rocks,
1879,who,
1879,the Roquat,
1879,the Roquat,
1879,the Roquat,
1879,who,
1879,She,
1879,the Roquat of the Rocks,
1879,who,
1879,She,
1879,She,
1879,who,
1879,She,
1879,She,
1880,the Chief Steward,
1880,the Chief Steward,
1880,the Chief Steward,
1881,all the party,
1881,the Roquat of the Rocks,
1881,who,
1881,"the Roquat of the Rocks , who was still trying to free his eyes from the egg",
1881,the Roquat of the Rocks,
1881,who,
1881,the Roquat of the Rocks,
1881,who,
1881,the,
1881,the,
1881,free his eyes from the egg,
1881,"the first thing the Roquat of the Rocks , who was still trying to free his eyes from the egg did",
1881,"the first thing the Roquat of the Rocks , who was still trying to free his eyes from the egg did",
1881,the Roquat of the Rocks,
1881,who,
1881,"the Roquat of the Rocks , who was still trying to free his eyes from the egg",
1881,the Scarecrow of Oz,
1882,the Scarecrow of Oz,
1882,the Scarecrow of OzOz,
1882,they,
1882,the Roquat of the Rocks,
1882,who,
1882,the Scarecrow of Oz,
1883,Billina,
1884,You,
1884,You,
1885,You,
1886,You,
1886,You,
1886,You,
1887,You,
1887,You,
1889,You,
1890,you,
1890,the Chief Steward,
1890,the Chief Steward,
1892,you,
1893,you,
1894,you,
1896,Dorothy the Lamb,
1897,Billina,
1897,we,
1898,Dorothy the Lamb,
1898,you and your people,
1898,Dorothy the Lamb,
1898,by the voices of the Scarecrow of Oz and the private,
1899,the Roquat of the Rocks,
1900,He,
1900,He,
1901,we,
1901,He to Dorothy the Lamb,
1901,He,
1901,He,
1902,Dorothy the Lamb,
1904,Billina,
1904,Billina,
1904,no clue,
1904,Billina,
1904,Billina,
1905,We,
1905,Dorothy the Lamb,
1906,"This magic belt , Dorothy the Lamb am sure",
1906,We,
1907,Dorothy the Lamb,
1907,Dorothy the Lamb,
1907,everyone,
1908,the Queen of Evoldo and Prince Evoldoring,
1908,the Roquat of the Rocks,
1908,the Roquat of the Rocks,
1908,the Queen of Evoldo and Prince Evoldoring,
1908,the Roquat,
1908,the Roquat,
1908,", the Queen of Evoldo and Prince Evoldoring",
1909,the others,
1909,Dorothy the Lamb,
1909,Dorothy the Lamb,
1909,Dorothy,
1909,Dorothy the Lamb,
1909,the King,
1909,the Lamb,
1909,the Emperor of the Winkies,
1910,Dorothy the Lamb,
1910,Dorothy the Lamb,
1911,them,
1912,the King,
1912,them,
1912,the King,
1912,the King,
1912,Dorothy the Lamb,
1913,the King,
1915,I,
1916,I,
1916,my,
1917,I.,
1917,we,
1917,we,
1919,the King,
1920,you,
1920,you,
1920,you,
1920,you,
1920,you,
1920,you,
1922,Dorothy the Lamb,
1922,Dorothy the Lamb,
1922,Dorothy the Lamb,
1922,you,
1924,all the others,
1925,the belt,
1925,we,
1925,Royal Ozma,
1926,I,
1926,The King,
1926,The King,
1926,I,
1927,Dorothy the Lamb,
1927,Billina,
1927,Dorothy the Lamb,
1928,the Roquat of the Rocks,
1928,the Roquat of the Rocks,
1929,Dorothy the Lamb,
1930,I,
1931,I,
1932,Dorothy the Lamb,
1932,the King,
1932,the King,
1932,the King,
1933,the King,
1935,the King,
1935,the King,
1935,Billina,
1936,the King,
1936,Dorothy the Lamb,
1936,the Scarecrow of Oz,
1937,The Roquat of the Rocks,
1937,The Roquat of the Rocks,
1937,The Roquat of the Rocks,
1938,The Roquat of the Rocks,
1938,The Roquat of the Rocks,
1938,they all,
1938,they all,
1939,The Roquat of the Rocks,
1941,The Roquat of the Rocks,
1943,Royal Ozma,
1944,you,
1944,you,
1945,you,
1945,you,
1946,Dorothy the Lamb,
1947,They,
1948,we,
1948,the Scarecrow of Oz,
1950,the Scarecrow of Oz,
1951,he,
1951,me,
1951,me,
1952,the generals,
1952,Royal Ozma,
1954,"Dorothy the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok",
1954,"Dorothy the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok",
1954,"Dorothy the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok",
1954,Royal Ozma,
1954,Royal Ozma,
1954,Royal Ozma,
1954,the warriors,
1954,"Dorothy the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok",
1954,the Scarecrow of Oz and Tiktok,
1954,the Scarecrow of Oz and Tiktok,
1954,"Dorothy the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok",
1955,the Roquat of the Rocks,
1955,"the Lamb , Royal Ozma , Billina , the Scarecrow of Oz and Tiktok 's",
1955,this last attempt,
1955,Dorothy the Lamb,
1955,the Lamb,
1955,the Lamb,
1957,they,
1957,all,
1957,all desire to advance,
1957,they,
1957,they,
1957,they,
1958,Our friends,
1959,Our friends,
1959,Our friends,
1960,"by Royal Ozma , mounted on the Cowardly Lion , and the Queen of Evoldo , who rode upon the back of the Hungry Tiger",
1960,the Queen of Evoldo,
1961,the Queen of Evoldo,
1961,"The children of the Queen of Evoldo , who rode upon the back of the Hungry Tiger",
1961,the Queen of Evoldo,
1962,Dorothy the Lamb,
1962,the Scarecrow of Oz,
1962,the Scarecrow of Oz,
1964,the army,
1968,we,
1968,the Queen,
1969,Dorothy the Lamb,
1970,the giant 's,
1971,"by any shifting , rock - colored Nomes on the mountain side 's impudent laughter",
1972,the Nomes,
1973,they,
1973,they,
1975,Prince Evring,
1975,Prince Evring,
1975,the Sawhorse,
1976,they,
1976,they,
1977,which,
1977,a hen,
1977,a hen,
1978,Royal Ozma 's magic carpet,
1978,they,
1978,they,
1978,birds,
1979,I,
1980,to leave only the Tin Woodman behind,
1981,Tiktok,
1982,the Scarecrow of Oz,
1982,the Scarecrow of Oz,
1984,I,
1986,the Scarecrow of Oz,
1986,the Scarecrow of OzOz,
1987,A little fresh straw,
1989,the royal children of Evoldooldo and the royal children of Evoldooldo 's Queen mother,
1989,the royal children of Evoldooldo and their Queen mother,
1989,the royal children of Evoldooldo and their Queen mother,
1990,Prince Evring,
1990,Prince Evring,
1990,Prince Evring,
1990,Prince Evring,
1990,the Lamb,
1990,Prince Evring,
1990,Prince Evring,
1990,the Lamb,
1990,Prince Evring,
1990,Prince Evring,
1990,the Lamb,
1990,a shrill blast,
1991,a shrill blast,
1991,"Billina , who had been obliged to flutter Billina , who had been obliged to flutter her wings in order to keep her seat upon the head of the frightened Sawhorse 's wings in order to keep Billina , who had been obliged to flutter her wings in order to keep her seat upon the head of the frightened Sawhorse 's seat upon the head of the Sawhorse",
1991,who,
1991,who,
1991,who,
1991,who,
1991,Billina,
1991,who,
1992,my,
1992,my,
1995,my,
1995,the yellow hen,
1995,the yellow hen,
1996,my,
1996,Dorothy the Lamb,
1996,my,
1997,Billina,
1997,Billina,
1997,the peculiar cackle,
1998,Billina,
1998,Billina,
1998,the magic belt,
1998,the King,
1999,Billina,
1999,Dorothy the Lamb,
2000,the Prince,
2000,Billina,
2000,Billina,
2002,little Prince Evring,
2003,little Prince Evring,
2004,little Prince Evring,
2004,little Prince Evring,
2004,little Prince Evring,
2006,the Emperor of the Winkies,
2006,the Emperor of the Winkies,
2006,the Emperor of the Winkies,
2007,I,
2007,I,
2007,our,
2008,the girl,
2008,the girl,
2008,the girl,
2010,I,
2010,I,
2011,the girl,
2012,you,
2013,The Scarecrow of Oz,
2013,The Scarecrow of Oz,
2013,Tiktok,
2013,Tiktok,
2014,they,
2014,Royal Ozma,
2014,the army,
2014,the army,
2015,all,
2015,all,
2015,all who knew him,
2015,all,
2016,a great crowd of people,
2017,the people,
2017,every face,
2018,their,
2018,the Princess Langwidere,
2019,the Queen,
2019,the Princess Langwidere,
2019,the Princess Langwidere,
2020,the Queen,
2020,a balcony,
2020,the Queen,
2021,her eldest son,
2021,the fifteenth Evoldoardo Fifteenth,
2022,The people,
2022,"even the Wheelers , some of whom were present",
2022,"even the Wheelers , some of whom were present",
2023,the Queen,
2023,the Queen,
2023,the Queen,
2023,the new King,
2023,the new King,
2023,the new King,
2023,the new King,
2024,by the Queenthe Queen 's,
2025,Dorothy the Lamb,
2025,Dorothy the Lamb,
2026,Dorothy the Lamb,
2027,Uncle Henry,
2027,Uncle Henry,
2027,Uncle Henry,
2028,her,
2029,They,
2029,the King,
2029,the King,
2030,her,
2030,They,
2030,all of them,
2031,Tiktok,
2031,Tiktok,
2031,Tiktok,
2031,They,
2032,Royal Ozma,
2032,Billina,
2032,Billina,
2033,They,
2033,Billina,
2033,They,
2034,They,
2034,the King of the Munchkins,
2034,the King of the Munchkins,
2035,Royal Ozma,
2035,"the King of the Munchkins , the King of the Winkies , the King of the Quadlings and the King of the Gillikins",
2035,Royal Ozma,
2036,the King of the Munchkins,
2036,They,
2036,which,
2036,a road of yellow brick,
2037,the people,
2037,the people,
2038,Dorothy the Lamb,
2038,the people,
2038,the people,
2038,"some of the people , who had befriended her on the occasion of her first visit to Oz",
2039,they,
2039,they,
2039,their beloved Royal Ozma,
2040,their beloved Royal Ozma,
2040,their beloved Royal Ozma,
2041,General Jinjur,
2042,Dorothy the Lamb,
2042,this lively appearing person,
2042,this lively appearing person,
2042,this lively appearing person,
2043,a man,
2043,I,
2043,I,
2045,a man,
2045,Royal Ozma,
2046,a man,
2046,a man who owns nine cows,
2046,I,
2047,a man,
2047,owns nine cows,
2047,a man who owns nine cows,
2047,a man who owns nine cows,
2047,I,
2047,a man,
2047,a man who owns nine cows,
2047,a man,
2047,a man who owns nine cows,
2049,I,
2049,I.,
2050,Royal Ozma,
2051,Royal Ozma,
2052,It,
2052,the young men,
2052,the young men,
2053,You,
2053,youths,
2053,who,
2053,youths,
2053,who,
2054,the people,
2054,the people,
2056,by a brilliant procession to the Emerald City,
2056,their lovely ruler,
2056,their lovely ruler,
2056,their lovely ruler,
2057,by the most important persons of Oz,
2057,"Jack Pumpkinhead , who was a little overripe but still active ,",
2057,an address,
2057,Royal Ozma of Oz 's,
2058,the Scarecrow of Oz,
2059,the Lamb,
2059,Tiktok,
2060,Royal Ozma of Oz,
2060,Billina,
2061,"the Scarecrow , the Tin Woodman and Tiktok",
2062,the Cowardly Lion and the Hungry Tiger,
2062,golden platters,
2063,"by a sprightly little maid named Jellia Jamb , whom the Scarecrow of the Emerald City pinched upon a sprightly little maid named Jellia Jamb , whom the Scarecrow of Oz pinched upon her rosy cheeks and seemed to know very well 's rosy cheeks and seemed to know very well",
2063,the Scarecrow of the Emerald City,
2063,the Scarecrow of Oz,
2063,the Scarecrow of Oz,
2063,the Scarecrow of Oz,
2064,Royal Ozma,
2065,the private,
2065,"one of the generals , who was busy eating a leg of a turkey",
2065,one,
2065,one,
2065,who,
2066,who,
2066,"one of the generals , who was busy eating a leg of a turkey",
2067,the girl ruler,
2068,the girl ruler,
2069,the Emperor of the Winkies,
2069,the Emperor of the Winkies,
2070,him,
2070,him,
2071,the girl,
2072,Omby Amby,
2073,she,
2073,she,
2074,Omby Amby,
2075,Omby Amby,
2076,from the royal treasury,
2076,she,
2077,the other officers,
2078,Jellia Jamb,
2079,The Hungry Tiger,
2080,The Hungry Tiger,
2081,I,
2082,I,
2082,the royal Royal Ozma,
2082,who,
2082,I,
2082,I,
2083,the royal Royal Ozma,
2083,who,
2083,the royal Royal Ozma,
2083,I,
2083,which,
2085,she,
2086,Royal Ozma,
2087,Royal Ozma,
2087,Royal Ozma,
2087,any person,
2087,Royal Ozma,
2088,Royal Ozma,
2088,Dorothy the Lamb,
2090,I,
2090,I,
2093,old Speckles,
2093,twelve new chickens,
2094,Dorothy the Lamb,
2095,the Lamb,
2095,Uncle Henry,
2096,Uncle Henry,
2097,Uncle Henry,
2097,Uncle Henry 's,
2098,Dorothy the Lamb,
2099,I,
2100,Royal Ozma,
2101,I,
2101,I,
2101,us,
2102,Glinda the Good,
2102,Glinda the Good,
2103,Royal Ozma,
2103,Royal Ozma,
2103,us,
2103,us,
2104,Glinda the Sorceress,
2104,Glinda the Sorceress,
2105,Dorothy the Lamb 's,
2105,Glinda the Sorceress,
2105,Dorothy the Lamb 's,
2106,Dorothy the Lamb 's,
2106,Dorothy the Lamb 's,
2106,the magic belt,
2106,the magic belt,
2107,Glinda the Sorceress,
2107,Glinda the Sorceress,
2108,Dorothy the Lamb 's,
2108,Dorothy the Lamb,
2108,the magic belt,
2109,the sorceress,
2110,The belt,
2111,you,
2111,you,
2112,you,
2114,your,
2114,no one,
2116,your,
2116,your,
2116,your,
2116,Royal Ozma,
2117,Royal Ozma,
2118,Glinda the Sorceress,
2119,they,
2119,Royal Ozma,
2120,Royal Ozma,
2120,Dorothy the Lamb,
2120,Royal Ozma,
2120,Dorothy the Lamb,
2120,Dorothy the Lamb,
2120,Dorothy the Lamb,
2122,Tiktok,
2122,Tiktok,
2122,Dorothy the Lamb,
2122,Tiktok,
2122,Tiktok 's machinery,
2123,Dorothy the Lamb,
2124,Billina,
2124,Billina,
2124,Billina,
2125,Billina,
2125,Billina,
2125,I,
2126,Billina,
2126,Billina,
2126,Dorothy the Lamb,
2127,Uncle Henry,
2127,Dorothy the Lamb,
2127,every one except Billina,
2127,Dorothy the Lamb,
2128,All Dorothy the Lamb 's friends of the Land of Oz -- both old and new --,
2128,All Dorothy the Lamb 's friends of the Land of Oz -- both old and new --,
2129,Dorothy the Lamb,
2129,Dorothy the Lamb,
2129,Dorothy the Lamb,
2130,the Lamb,
2130,Dorothy the Lamb,
2132,Royal Ozma,
